stationId,stationName,latitude,longitude
342,ECAUSSINNES,50.54620487800974,4.177102420598815
825,HERGENRATH,50.70921125797968,6.043032494054926
347,EICHEM,50.81314095122116,3.972353719630759
1912,ARCADES,50.801951889621996,4.393613977537656
842,MOMALLE,50.66429943408551,5.397266517996258
395,FAUX,50.62178659810776,4.549374449348132
1226,WELKENRAEDT,50.63530533532371,6.037148397876284
933,OPWIJK,50.98889804389831,4.157254201988881
1151,TONGEREN,50.78417812241077,5.473981817007521
1228,WELLE,50.90304992098791,4.05086651791031
995,RHISNES,50.46920536707373,4.86275478217231
752,NEUFCHATEAU,49.85424516060265,5.45248088554395
400,FLAWINNE,50.44348110262792,4.762999763962487
436,GEEL,51.19069542549062,5.114991873356338
328,DILBEEK,50.86638979130907,4.243574071280418
683,LANDELIES,50.36371477510706,4.30877079907457
919,OBAIX-BUZET,50.50601206060287,4.384250449864731
399,FEXHE,50.66429943408551,5.397266517996258
1167,UCCLE-CALEV,50.77339212483393,4.339918296891916
936,OTTIGNIES,50.671773574303224,4.570373990520091
263,CHATELET,50.39264488205441,4.46933253671293
578,HOLLEKEN,50.767015163038835,4.354770803816819
217,BRUXELL-CHAP,50.84531101978561,4.35675831766839
701,LEDE,50.9845380087539,3.959538984169733
84,AYWAILLE,50.3913133463726,5.880941145714392
331,DOLHAIN-GIL,50.62692515023561,5.938686465514142
24,AMPSIN,50.527376421412576,5.234037173214918
220,BRUXELL-MIDI,50.81020033751361,4.320981153478703
493,HAACHT,50.958554857806234,4.637792321159048
352,EKEREN,51.29267549635015,4.434565179715651
404,FLEURUS,50.483141103888876,4.544831466361379
10,AARSELE,50.98449587775488,3.41837146644795
982,QUEVY,50.34148798303996,3.909640484650726
1093,SOLRE-SAMBRE,50.30970783724065,4.130141061496102
636,KIEWIT,50.95466485008807,5.350407516097127
410,FLORIVAL,50.761456831505605,4.654204552702843
715,LEUVEN,50.88136571115078,4.716208512981545
809,MAZY,50.51340076467429,4.675936277319987
629,JUSLENVILLE,50.544523352435114,5.810241413122569
1666,OVERPELT,51.22237547958096,5.437315565832811
209,BRUGELETTE,50.600273014504275,3.832948437056826
824,VIVIER D'OIE,50.79612575604862,4.373898950394144
739,LIMAL,50.69197975199437,4.575848696098152
345,EDE,50.90690477967195,3.920956497963409
1013,RENAIX,50.85060234685959,3.600671251569412
848,MONS,50.45256323711496,3.885169785310784
480,GRAIDE,49.903721616182835,5.09754707829283
1056,SCHELDEWIND,50.952950903405736,3.780982223065367
962,PIETON,50.44790381004631,4.264406625278332
977,PUURS,51.07712360025247,4.283513007479717
720,LEVAL,50.408563854714735,4.172759557130059
77,ATH,50.627030183302196,3.776393685659921
318,DENDERLEEUW,50.891621170603955,4.071431566061724
504,HALLE,50.71511214097719,4.221567770089724
672,LA HULPE,50.726467561824926,4.513841930930247
941,OUD-HEVERLEE,50.835700608309,4.653595847154261
900,NEERWINDEN,50.74789454652358,5.079627434738529
392,FARCIENNES,50.423793968306505,4.542815083314183
583,HOURAING,50.68765508735206,3.824299419853784
1207,WALCOURT,50.258623307603074,4.435775728291916
733,LIERS,50.69817964040005,5.566911104405785
1090,SINT-TRUIDEN,50.8864002359279,5.291749444935054
860,MOORTSELE,50.952950903405736,3.780982223065367
382,EUPEN,50.63530533532371,6.037148397876284
189,BOONDAEL,50.801951889621996,4.393613977537656
494,HAALTERT,50.91099162785289,3.987780754836433
107,BALEN,51.117330660425495,5.257878772958568
6,AALST,50.94821624613981,4.024772702343128
335,DRONGEN,51.06421597718289,3.577045762195891
287,COURRIERE,50.368675498227645,5.021448905914102
1097,SPA,50.489275846379776,5.866227582391661
488,G-BIJGAARDEN,50.86638979130907,4.243574071280418
951,PALISEUL,49.89495830705849,5.119206133526989
612,JAMIOULX,50.40419960613283,4.438439317373345
